Month,রোগ,ব্যর্থতা,পড়াশোনা ছেড়ে দেওয়া,পড়ালেখা বন্ধ করা,Email,ফিরত ব্যক্তি,নির্বাসন,গৃহযুদ্ধ,সহিংসতা,সংঘাত,লড়াই,হত্যা,যুদ্ধ,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,দেহ,মুক্তিপণ,গোলাবারুদ,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,পালিয়ে যাওয়া,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি,স্থানান্তর,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি
2013-05,1.0,0.0,0,0.0,858898703888.6362,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0000000001,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,0.0,4194304.000000001,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16774803.400632735,0.0,0.0,0.0,0.0,33554432.00000001,0.0,33554432.00000001,0.0,0.0,134217728.00000003,0.0,0.0,0.0,0.0,0.0,268396854.41012374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,1.0,0.0,0,0.0,858898703888.6362,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,8388608.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16774803.400632735,0.0,0.0,0.0,0.0,0.0,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,1.0,0.0,0,0.0,927610600199.727,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,0.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,0.0,128.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,8388608.000000002,2097152.0000000005,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16774803.400632735,0.0,0.0,0.0,0.0,0.0,0.0,67108864.00000001,0.0,0.0,134217728.00000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,1.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,0.0,4194304.000000001,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,1.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,0.0,128.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.000000000004,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0000000001,0.0,0.0,524288.0000000001,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,0.0,0.0,4194304.000000001,2097152.0000000005,0.0,0.0,0.0,0.0,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,134217728.00000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,1.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.00000000006,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,0.0,6291456.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,33554432.00000001,0.0,0.0,134217728.00000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,1.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,512.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,0.0,6291456.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,33554432.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12,1.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,4.000000000000001,0.0,8.0,8.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,128.00000000000006,0.0,0.0,0.0,512.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,2097152.0000000005,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,1.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,0.0,64.00000000000001,0.0,0.0,0.0,0.0,512.0000000000001,0.0,0.0,256.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,0.0,0.0,262144.00000000006,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,1048576.0000000002,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,33554432.00000001,67108864.00000001,0.0,0.0,134217728.00000003,134217728.00000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8588699341.123959
2014-02,1.0,0.0,0,0.0,824542755733.0908,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,18.0,0.0,0.0,4.000000000000001,0.0,8.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,0.0,128.00000000000006,0.0,256.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0000000000005,0.0,4096.000000000001,4096.000000000001,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,0.0,262144.00000000006,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,0.0,0.0,6291456.000000002,2097152.0000000005,8388608.000000002,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,1.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,0.0,128.00000000000006,0.0,0.0,0.0,256.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65526.57578372162,0.0,131072.00000000006,131072.00000000006,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,1048576.0000000002,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,268396854.41012374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,2.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000000000000002,524292.0000000001,8.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0000000000002,0.0,0.0,3072.000000000001,0.0,0.0,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,262144.00000000006,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,8388608.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147483648.0000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,1.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000000000000002,524292.0000000001,8.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,0.0,0.0,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,0.0,0.0,8388608.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16774803.400632735,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8588699341.123959
2014-06,2.0,0.0,0,0.0,755830859421.9998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.00000000000006,64.00000000000001,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,131072.00000000006,0.0,0.0,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,0.0,0.0,8388608.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,1.0,0.0,0,0.0,721474911266.4543,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.000000000000002,0.0,16.0,8.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,0.0,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,8388608.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,1.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,16.0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00000000000001,64.00000000000001,64.00000000000001,0.0,128.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,16384.000000000004,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,65526.57578372162,0.0,131072.00000000006,131072.00000000006,0.0,0.0,0.0,0.0,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67108864.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073741824.0000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,1.0,0.0,0,0.0,790186807577.5452,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,8.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,256.0000000000001,0.0,0.0,0.0,0.0,256.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,131072.00000000006,0.0,262144.00000000006,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,2097152.0000000005,2097152.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33554432.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147483648.0000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8588699341.123959
2014-10,2.0,0.0,0,0.0,755830859421.9998,0.4999280989358643,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000000000000002,0.0,0.0,8.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,256.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,2048.0000000000005,0.0,0.0,4096.000000000001,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,0.0,32768.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,0.0,0.0,262144.00000000006,0.0,0.0,262144.00000000006,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,6291456.000000002,2097152.0000000005,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134217728.00000003,0.0,67108864.00000001,0.0,0.0,536870912.0000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147483648.0000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,1.0,0.0,0,0.0,824542755733.0908,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,8.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00000000000003,64.00000000000001,64.00000000000001,0.0,128.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.000000000001,0.0,4096.000000000001,0.0,0.0,0.0,4096.000000000001,0.0,0.0,0.0,0.0,8192.000000000002,0.0,0.0,0.0,0.0,32768.00000000001,65536.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,131072.00000000006,131072.00000000006,131072.00000000006,0.0,262144.00000000006,0.0,262144.00000000006,0.0,1048576.0000000002,0.0,0.0,1048576.0000000002,0.0,8388608.000000002,2097152.0000000005,4194304.000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67108864.00000001,0.0,67108864.00000001,0.0,0.0,268435456.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147483648.0000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
